Claim,Evidence,Label,Category
????? ??? ???? ?????????????? ?? ????? ????? ???????? ?? ???? ?? ?? ??????….,"???? ?????? ?? ?? ?????? ???? ???? ?? ??? ??, ?????? ????? ????????? ???? ??? ??? ???? ?? ???? ???? ?? ????? ????? ?? ???????? ???? ?? ????? ?? ????? ?? ??? ???? ????? ?????? ?? ??? ???? ???? ?? ??? ?? ??  ?????  ??? ??????? ?? ????? ?? ?? ?????????????? ?? ????? ???? ?? ???? ??? ????? ?????? ?? ??? ???? ?? ???? ??- ????? ?? ???-?????: “?? ????? ???, ?? ???? ?????!” ????????? ?? ???? ?? ???? ?????????????? ?? ???? ??????! ????? ????? ?? ?????? ????? ?? ???? ??—??????? ?? ‘?????’ ???? ????? ?? ??? ????? ??? ??? ??? ??? ????? ?????????? ?? ??????? ?? ??? ???? ?? ???? ??? ???? ???? ?? ?? ????? ?? ??? ???? ?????? ???? ??? ????? ??? ?????! ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ?????  ?????? ?? ???????? ?? ?????? ???? ???? ????, ?????? ??? ????? ?????? ???? ????????  ????? ???? ?? ?????? ?? ?????????? ?? ???? ?? ???? ????? ??? ???? ???? ??? ??? ?????? ?? ??? ??? ?? ?????? ??? ???? ??, “????? ?? ?? ??? ???? ?????? ?? ??? ?? ??? ??? ??? ??? ???? ??????? ?? ??? ???? ??? ???? ???? ???? ?? ?????? ?? ??? ????  ?????????? ?? ?? ????? ???????? ?? ?????Maasranga News?? ???????  ???? ?? ???????  ??????? ?? ???????? ?? ????? ?? ??? ????? ?? ???? ?? ??????? ???? ????? ???? ?? ?  ????? ????? ?? ?? ????? ?? ?? ???? ?? ??? ?? ? ??? ??? ???? ????? ?????? ??? ??? ? ??? ?? ????? ???? ?? ??? ?? ?????????? ????? ???? ??? ????? ??? ????????????????? ?? ????? ??? ??? ?? ????? ??? ??? ????? ??? ?????????? ?? ???? ????? ?? ????????? ??? ??????? ???? ??? ???? ???????? ???????? ???? ???? ??, ??????????? ????? ???????Bd24report?? ???????? ?????? ??? ?? 17 ????? 2026 ?? ??? ?? ????? ??? ?? ???? ?????? ????? ??? ?? ???? ??????? ??? ??? ????? ???????? ?????????????  ??? ?? ?????? ?? ?????????? ?? ???? ??? ??????? ??????? ?? ?? ??? ???????? ?? ????? ??? ??? ????????-????-???? ?? ??? ???? ???? ??,  ????? ?????? ?????????? ?? ?? ?? ???? ????? ?? ??? ????? ???? ??? Title:????? ??? ???? ?????????????? ?? ????? ????? ???????? ?? ???? ?? ?? ??????…. Fact Check By:Sarita Samal R",REF,crime
???? ??? ??????????? ? ?????? ?????? ?????? ???????? ?? ????? ?????? ???? ?? ?????…,"???? ????? ?? ?????? ???? ???? ?? ????? ?????? ?????? ? ??????????? ??? ??? ?? ???? ???? ??? ?? ??? ?????? ?????????? ?? ??? ????? ???? ??? ???? ??? ????? ?????? ? ?????? ?????? ?? ????? ?????? ???????? ?? ?????? ???? ?????? ?? ?? ?????? ????? ???? ?? ??? ??? ????? ?? ??????? ?? ?????? ?? ??? ??? ???? ?? ??? ?? ??? ?????? ????? ??? ????? ???? ??? ?? ?????? ???? ???? ??? ???? ???? ?? ??? ?? ?? ???? ??? ?? ??????? ?? ?? ?????? ????? ?? ??? ??? ????? ?? ?????? ?? ?? ?????? ?? ??? ???? ???? ??… ???? ?? ???? ?? #?????? #???????? ?? #????? ???? ?? ?? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ??????? ?? ???? ????? ?????? ??? ???? 19 ?????? 2021 ??DW ???????? ??????? ?? ???????? ?? ??????? ????, ?????? ????? ?????? ?? ????? ????? ????? ???? ???? ???? ??????? ?? ??????, ???? ?? ???? ????? ?????? ?? ????? ?? ?? ????? ??? ?? ?? ?????? ????? ?? ???? ???? ?? ????? ???? ??????? ?? ?????? ????? ?? ?????? ?? ???? ?? ?? ??? ???? ?????? ??? ?? ????? ?? ??? ????? ???? ????? ?? ?? ???????? ????? ?????? ?? ????? ?????? ????? ????? ?? ??????, ?????? ??? ??????? ??????? ??? ??? ??? ???? ?????? ?? ?? ??????? ???????? ?? ????? ??? ?? ??? ???? ??? ???? ???? ?? ??? ??????? ???? ???? ??? ???? ??? ??????????????? ????????? ??????? ?? ?? 19 ?????? 2021 ?? ???????? ??????? ????? ??????? ??? ?? ????? ?????? ???? ????? ????? ???? ???? ?? ??????? ??? ?? ?????? ????? ????? ?? ?????? ?? ??? ????? ??? ????? ????-????? ?? ???????? ???? ?? ??????? ?? ??? ???? ???? ?? ?? ????????? ???????????? ?? ??????? ???????? ??????? ????? ?? ??????? ??? ????? ??? ?? ?? ?? ?????? ?????? ?? ???????? ????? ??? ??? ???? ??? ?? ?? ?? ????? ??? ??? ?? ????? ?? ???????? ???? ??? ??? ?????? ??? ??? ??? ????? ??? ????-????? ??? ?? ?????? ??? ???? ?? ???? ????? ????? ????????????? ???? ?????? ?? 19 ?????? 2021 ?? ????? ???? ??? ?? ?????? ????? ????? ????? ????-????? ?? ???? ????? ??? ??? ?? ?????? ??? ?????? ????? ?? ??????? ?? ?? ???? ?? ???? ???? ??? ??? ??  ??????? ????????????",REF,crime
????????? ??? ?????? ???? ????? ?? ??-?????????? ?? ?????? CJP ?? ?????? ?????? ???? ?? ??????,"?????? ???? ????? ?? ?????????? ?? ?????? ?????? ???? ?????? ?? ???????? ????, ????? ???? ????? ?????? ??????? ?? ?? ?????????? ?? ??? ?? ???? ??????? ????? ?? ?????? ???? ?? ???? ???? ?? ??? ??? ???? ???? ?? ??? ?? ?? ??????? ????? ?? ????? ????????? ?????? ????????? ?? ??????? ?? ??? ??? ?????? ?????? ????? ?????? ???? ?????? ?? ??????? ?? ????????? ??? 30,000 ?? ?????? ???? ?? ????? ?? ????? ??? ????? ??? ??? ?? ??? ???? ?? ????? ????????? ????????? ?? ?? ?????? ?????? ?? ????? ?? ??????? ?? ??, ?????? ???????? ???? ??? ?? ?????? ???????? ?? ??? ??? ????????? ?? ???? ???? ???? ??? ???????? ?????? ?? ????? “??????” ?? ?? ??? ??????? ?????? ?? ??? ??? ?????? ???? ?? ???? ?? ??????? ????? ????????? ???? ?????????? ?? ??? ???? ?? ??? ?????? ?????? ?? ?????? ?? ?????? ???? ???? ?? ??? ??? ????? ?? ????? ?????? ?? ??? ?????? ???? ??… 30??????????????????????????????????“????????????????”??????–???????????????????????????????????????????????30,000?????????????????????????????????????????????????????????????,???????????????????? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ????? ???? ?????? ???? ???? ????? ?????? ??? ??????????24?? ??? ?? 26 ?????, 2026 ?? ?? ??????????? ????? ????, ?????? ??? ????? ????? ?? ???? ?? ???? ??? ????? ??? ????? ??? ?? ?? ?????? ??? ????????? ??? ????? ?? ??? ?? ?? ?????? ?? ????? ???? ??? ??, ?? ??-?????????? ?????? ????? ?? ???? ??? ?? 25,000 ????? ?? ?????? ???? ??? ????? ??? ??? ??? ????? ??? ?? ?? ?????? ???? ?? ????? ???? ?? ????? ?????? ????? ?? ???? ??? ?? ????????? ???????? ???? ?? ????? ?? ????? ?? ????? ??? ?????? ?? ???? ???? 50,000 ????? ?? ???? ?? ??? ?? ????? SI ?? 25 ???? ??? ???? ?????? ?? ACB ?? ???? ????? ???? ???? ??? ??? ?????????? ???????? 26 ?????, 2026 ?? ?? ?? ??????? ?? ????? ????? ???? ???? ????? ????? ??? ???, ????? ?? ?????? ??? ?? ?? ????? ????????? ??? ????? ?? ?? ???????? ?????? ?? ?? ??? ???? ?????NewsX World?? ??? ?? 26 ????? 2026 ?? ?????? ????? ???? ??? ???? ??? ?",REF,crime
"????? ??? BJP ?? ???? ??? ????? ???? ?? ?????? ?? ????? ?? ???? ???, ????? ?????? ?????? ….","?????? ????? ??? 23 ?????? ?? ???? ??? ?? ????? ??? ?? ????? ??? ?? ????? 29 ?????? ?? ??????? ???? ??? ?? ?????? ??? ??? ????? ?? ????????? ???? ??? ????? ?? ?? ?????? ???? ?? ????? ???? ??? ??? ???? ???? ?? ??? ?? ??  ????? ???  ?????? ?? ?? ????? ????? ?? ???? ??? ?? ??? ??, ??? ????? ????? ?? ?????? ?????? ?? ????? ??? ??, ?? ?? ??????????? ?????????? ???? ?? ???? ????, ????? ?????? ?? ‘?? ?? ??’ ????? ????? ?????? ?? ??? ???? ?? ???? ??- ???? ?????? ?? ?????? ????? ????? ?? ??? ??????? ?? ??????? ?????? ??????? ?? ?? ???? ??—?? ???? ??? ?? ???? ?????? ?? ?? BJP ?? ???? ??? ?? ??? ??—???? ??? ???? ??? ?? ?? ?? ?????????? ?? ?????????? ???? ?? ???? ???? ???? ?? ???? ?? ??????, ?? ??????? ?? ‘?? ?? ??’ ???? ????; ???? ???? ?? ?? ?? ???? ??? ?? ??? ???? ???? ??? ?? ???, ???? ????? ?? ?? ???? ?? ???, ??????? ???? ?? ???? ????? ?????? ??? ?? “TMC ?? ?????? ????? ???? ???? ??”! ?????? ????? ??? ??? ??? ??? ?? ?? ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ?????  ?????? ?? ???????? ?? ?????? ???? ???? ????? ?????? ??? ????? ?????? ?? ????? ???? 2020 ?? ???????? ????????? ?????? ???? ?????? , ?????? ??? ????? 2020 ??? ?????? ????? ?? ????? ?????? ????? ???????? ?????? ??????? ?? ?? ???? ?? ?????????? ???? ?? ??? ????? ???? ?? ???? ?? ??????? ??? ??? ??? ?? ????? ??? ??, ?? ???? ??? ???? ??? ???? ????? ??? ?? ?? ?? ????? ?? ???? ??? ?? ?? ??? ?????? ?? ??? ?? ????? ?? ???? ?? ??? ?????? ???? ???????? ??? ?? ?????? ???? ?? ??? ??? ?? ???? ???? ?? ?? ????? ?????? ??? ?? ???? ??? ???? ??????? ?? ??? ???? ??? ??? ???? ???? ?? ?????????? ?? ?????? ????’ ?? ???????? ???? ????? ?? ?? ????? ????? ???? ?????? ?? ????? ??? ???? ???? ??? ??? ??? ??, ?? ?????? ??? ???? ???? ?? ??? ?? ???? ?? ????? ??? ???????? ?????? ????? ?? ???? ????? ??? ??? ?? ???? ???? ?? ???? ???? ?? ?????? ?? ????? ?? ????? ?????? ??? ??? ??? ?? ?? ????? ??? ?????????? ?????? ?????? ???? ???? ??? ??? ??? ????????? ??? ??????? ???? ??, ????? ??? ????? ???? ?? ???? #DelhiRiots2020: Bleed",REF,crime
?????? ??? ?? ??????? ????? ?? ??? ???????? ?? ??????  ????? ??????????? ???? ?? ?????…,"?? ???? ?? ???? ???? ?? ?????? ?????? ????? ??  ??????  ???? ?????? ?? ???? ?? ????? ?? ??? ??? ?????? ??? ????? ?? ??? ?? ?? ??? ???? ??? ?? ???? ???-??? ?????? ???? ?? ????? ?? ???? ?????? ?? ?? ???? ?? ?? ?? ?????? ?? ???? ???? ????????? ????? ?????? ?? ?????????? ??? ???? ???? ???? ?? ??? ?? ?? ?????? ??? ?? ?????? ???? ?? ?? ??????? ????? ?? ??? ???????? ??, ????? ??? ????? ?? ??? ??? ??????? ????? ?????? ?? ??? ???? ?? ???? ??- ??????? ???? ???? ?? ????? ??????? ??? ?????? ???? DNA ??? ???, ???? ?? ??? ?? ???? ??? ?? ?? ??? ?? ???? ?? ???? ???? ??! ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ????? ?????? ?? ??? ???????? ?? ?????? ???? ???? ????? ?????? ??? ????? ?????? ?? ??? ????????? ???????? ??????? ?? ???? ?   26 ????? 2025 ?? ???????? ?? ??? ?? ??????   ?? ????? ?????? ?? ??????? ?? ??, ???? ????? ?? ???????? ?? ??? ???? ?? ????? ????? ??? ????? ?????? ?????? ????? ????? ?? ????? ?? ????? ??? ?? ????? ?? ???? ?? ??? ????? ??? ????? ?????? ??? ?? ????? ?? ??? ??? ??? ??????? ?? ?? ?? ????? ??? ?????? ?? ???? ?? ?? ????? ?? ????? ???????? ?? ?????? ???? ??????? ?? ??? ???? ??? ??? ???? ???? ?? ????????? ???????? ??????? ????? ?????? ????? ???? ?? ??? ????? ?? ????? ??? ??? ????????? ??????? ??????? ??? ???? ??????? ???? ??? ?? ????? ??  ?? ????? ????? ???? ???? ?????? ?? ???? ???? ?? ???? ?????? ??? ????? ?? ??? ?????? ??? ???? ?? ?? ????? ???? ????? ?? ?? ??????? ?? ??? ???? ??? ???? ?? ???? ???? ?? ????? ?? ????, ????? ??? ?????? ?? ???? ???? ??? ?? ????? ???????? ??? ????? ??????????? ??????? ???? ??? ???? ??, “?????? ?????? 25.02.2025 ?? ??, ??????? ????? ?? ?????? ??????? ???? ???? ?????? ??? ??? ??? ??????? ?? ??? ????? ????? ???0 ?????? ????? ??0 ???? ?????? ????? ??? ??, ????? ?? ??????? ?? ??? ?? ?? ????? ?????? ????? ??? ?? ????? ?? ?????? ?????? ??????? ???? ??, ????? ?? ??? ??? ????? ?? ???? ?? ?? ??? ??? ??????? ?? ????? ??????? ??, ???? ??? ?????? ????????? ?? ??????” ?????? ?????? 25.02.2025 ?? ??, ??????? ????? ?? ??",REF,crime
?????? ????? ???? ?? ??? ?????? ????? ?? 11 ????? ????????? ?? ???????? ?????,?????? ?? ?????? ?????? ????? ?? ?????? ????? ???? ?? ??? 11 ????? ????? ????????? ?? ???????? ?????,SUP,
?????? ??? ?????? ????? ???? ?? ????? ?? ????? ?????? ???????? ??? ???,????? ?? 130 ??????? ???? ????? ?? 101 ?????? ?????? ?? ??????? ?? ??? ?? ????? ????????? ?? ???????? ?????,SUP,crime
????????? ????? ?? ????? ??? ???? ???? ??????????? ????? ?? ???? ???????? ?? ???????? ?????,"????? ?? ???? ???????? ?? ???????? ?? 318 ?????? ???, ????????, ???? ?? ???? ????? ???",SUP,crime
?????? ????? ?? 44 ??? ????? ?? ????? ???-??? ????? ??? ????? ????? ?? ???????? ?????,????? ?? ????? ????? ?? ???????? ?? ???? ??? ?? ??? ?????? ?? ??? ????? ??? ????? ????? ????,SUP,crime
????????? ??? ????????? ?? ???? ????? ??? ???? ???? ????? ?? ?? ????? ?? ????? ????,????? ?? ????? ???? ???? ???????? ?? ?? ??? ?????? ?? ???????? ?????,SUP,crime
??????? ??? ?????? ???????? ?? ????? ?? ????? ??? ???? ????? ???????? ??? ???,??????? ????? ?? ?????? ???????? ???????? ???? ?? ????? ?? ????? ??? ???? ???????? ?? ???????? ?????,SUP,crime
????? ??? ??????? ????? ?? ????? ??? ?? ????? ????? ?? ?? ????? ???????? ??? ???,???? ????? ?? ????? ????? ?? ???? ????? ??? ???? ???? ????? ?? ?? ??????? ?? ???????? ?????,SUP,crime
??????? ????? ?? ???????? ???? ?? ?? ????? ????????? ?? ???????? ?????,????? ?? ?? ???????? ?? ???????? ?? ?? ?????? ?? ??? ??? ????? ????? ????,SUP,crime
??? ??? ????? ?? ????? ??? ?? ????? ??? ?????? ????? ?? ??? ???? ?? ???????? ?????,?????? ????? ?? ????????? ????? ?? ?????? ?? ??? ???? ?? ???????? ?????,SUP,crime
???????? ??? ??????? ???????? ?? ????? ??? ??? ???????? ?? ???????? ???? ????,????? ?? 16 ?????? ?????? ?? ??????? ???????? ?? ????? ??? ??? ???????? ?? ???????? ?????,SUP,crime
?????? ?? ????????????? ????? ??? ????? ??? ????? ????? ???? ?????? ?? ???????? ?????,?????? ?? ?????? ?????? ?? ??????? ???????? ?? ??? ???? ???? ????????????? ????? ???????? ????? ?? ????? ????? ???? ???????? ?????? ?? ???????? ?????,SUP,crime
????? ????? ?? ????? ????? ?? ???? ??? ?? ??? ?????? ?? ???????? ?????,"????? ?? ????? ???????? ?? ??? ?? ?????? ???, ??? ????? ?? ???? ???????????? ????? ???? ????",SUP,crime
????????? ????? ?? ?????? ?????? ?? ???? ????? ??? ???? ???? ????? ?? ???? ???????? ?? ???????? ?????,??? ?? ?????? ???? ?? ????? ?? ???? ?????? ???? ????? ??? ???? ???? ??????????? ????? ?? ???? ???????? ?? ???????? ???? ????,SUP,crime
???????? ????? ???? ????? ?? ?? ????? ???????? ?? ???????? ?????,????? ?? ????? ????? ??? ?? ???? ????? ??? ?? ???????? ?? ???? ??? ?? ??? ?????? ?? ??? ??? ????? ????? ????,SUP,crime
?????? ????? ?? ????????????? ????? ????? ?? ??? ???????? ?? ???????? ?????,????? ??? ?? ?????? ????? ?? ??????? ??? ?? ??? ???????? ?? ???????? ???? ??? ???? ??? ???? ??? 448 ????? ???????? ?? ????? ??? ???,SUP,crime
?????? ????? ?? ?????? 5.0 ?????? ?? ????? 916 ????? ?? ???????? ?????,?????? ?? ?????? 48 ???? ?? ?????? ??? ?????? ????? ?? 916 ????? ?? ???????? ?????,SUP,crime
???? ????? ?? ?????? ????? ????? ?? ??? ??? ????? ?? ???????? ?????,?????? ????? ????? ?? ????? 11 ??????? ??? ???????? ???? ??? ??? ????? ?? ???????? ???? ????,SUP,crime
???? ????? ????? ?? ???? ?????? ??? ?? ????? ??? ?? ????? ?? ???????? ?????,????? ?? ????? ?????? ?? ???? ???? ????? ????? ?? 1.88 ??? ????? ?? ????? ??? ?? ???? ??? ???????? ?????,SUP,crime
?????? ????? ?? ??????????? ????? ??? ????? ????? ?? ???????? ?? ?? ????? ?? ???????? ?????,????? ?? ?? ???????? ?? ???????? ???? ?? ????? ????????? ?? ????? ????? ?? ??????? ??? ????? ?????? ????? ???,SUP,crime
????? ??? ???????? ?? ????? ????? ???? ?? ????? ????? ?? ????? ??? ??? ?? ???? ???,?????? ??? ????? ??? ?? ?? ???????? ???????? ??? ?? ?? ????? ??? ?? ????? ????? ?? ????? ??? ??? ?? ???? ???,SUP,crime
????? ?????? ????? ?? ?????? ???-???? ?? ??? 773 ????? ????????? ?? ???????? ?????,?????? ?? ?????? ??? ????? ?? ???? ?? ?????? ??? ????? ?? 773 ????? ????????? ?? ???????? ?????,SUP,crime
???????? ????? ?? ???? ??????? ???? ????? ??? ???? ???? ?? ????? ?? ???????? ?????,"????? ?? ????? ?? ??? ?? 4.04 ??? ????? ???, ?????? ???, ??? ????? ?? ???? ????? ????? ?????",SUP,crime
???????? ?? ????????? ??????? ?? ??? ????? ????????? ?? ???????? ???? ????,????? ?? ??? ???????? ?? ???????? ?? ??? ?????? ??? ?? ?? ??? ????? ????? ????,SUP,crime
??????? ????? ?? ????? ????? ?? ????? ??? ???? ????? ???? ?? ???????? ?????,???? ??? ????? ?? ???? ?? ????? ?? ???? ???? ?? ????? ????? ??? ?? ???? ?????? ?? ?????? ?? ??? ???? ?? ??? ???,SUP,crime
?????? ????? ?? ??? ?????? ?? ????? ???? ????? ??? ???? ???? ?? ???????? ?? ???????? ?????,"????? ?? ????? ???????? ?? ??? ?? ????, ?????? ??? ?? 800 ?? ???? ?????? ?? ????? ????? ???",SUP,crime
??????? ????? ?? ???????? ?? ????? ???? ??? ?? ??????? ?? ??? ???????? ?????,?????? ?? ?????? ????? ?? ??? ?? ???? ????? ?? ?????? ?? ????? ????,SUP,crime
??????? ????? ?? ???? ????? ????????? ??? ?? ???????? ?? ???????? ?????,????? ?? ????? ?? ????? ??? ???? ?? ???? ?? ???????? ?? ?????? ?? ???? ????? ????,SUP,crime
????? ??? ????? ???? ?? ????? ?????? ??? 130 ????? ?? ????? ????,"????? ?? ?? ?????? ??? ???????? ?? 130 ????? ?? ?????? ??? ???? ??? ??????, ?????? ?? ?????? ????? ????",SUP,crime
?????? ????? ?? 50 ???? ????? ?? ????? ???????? ?? ????? ?? ???????? ?????,?????? ?? ?????? ????? ?? 50 ???? ????? ?? ????? ????? ?? ???????? ?????,SUP,crime
?????? ????????? ??? ?????? ????? ??? ?? ?? 23 ???????? ?? ???????? ???? ?? ???? ???,?????? ?? ?????? ?? ?? ????? ?? ????????? ?? ??? ??? ???????? ???????? ?? ?????? 23 ?? ???,SUP,crime
?????? ????? ?? 15 ??? ?? ???? ????? ????? ?? ?? ????? ????? ?? ????? ?? ??? ?? ????? ??? ???????? ?????,?????? ?????? ??? 2011 ??? ??? ?????-??? ?? ???? ??? ???? 10 ???? ????? ?? ????? ????? ????? ?? ???????? ????? ???????? ?? ??? ?? ????? ????,SUP,crime
?????? ?? ??????? ????? ??? ?? ??????? ????? ??? ?? ???????? ????? ?? ??? ?? ??????? ????? ?? ?? ???????? ?? ???????? ?????,??????? ????? ???? ??????? ??? ??? ????? ?? ????? ??? ???????? ???????? ?? ?????? ????????? ?? ???? ?? ???? ????? ?? ???? ????? ???? ?? ???????? ?? ????? ????,SUP,crime
?????? ?? ?????? ??? ??? ?? ??? ??????? ?? ???? ????? ????? ?? ????? ??? ???? ???? ??? ?? ????? ????? ???? ??? ???????? ?? ???????? ???? ????,"???? ??? ????? ??? ?? ???????? ?? ???? ???? ??? ???? ???? ?? ??? ??? ??????? ?? ????? ?? ????? ???? ??, ?????? ?? ??????? ?? ????? ???",SUP,crime
?????? ?? ??????? ??????? ??? ?? 20 ?????? ???? ?? ???? ????? ????? ?? ????? ??? ????? ?? 18 ???? ?? ???? ??? ???????? ?? ???????? ?? ?????,"????? ????? ??? ???? ???? ????? ?? ????? ??? ????? ???????, ??? ??? ?? ??? ???? ??? ???????? ?? ?????? ?? ???? ?? ????? ????",SUP,crime
??????? ?????? ??? ????? 150 ????? ?? ????? ??? ?? ???? ?? ????? ?? ????? ??? ????? ?? ??? ???????? ?? ???????? ?????,???????? ????? ??????? ?? ??????? ????? ?? ?????? ?? ???? ?? ????? ?? ??? ?? ????? ??? ??? ????????? ?? ????? ?? ?????? ???????? ?? ?????,SUP,crime
?????? ????? ?? ????? ??? ?? ?????? ?????? ?? ???? ?? ?????? ?????? ?? 42 ??? ????? ?? ???? ?? ??? ???? ???? ??? ???????? ?? ???????? ?????,"????? ???????? ?????? ???? ?? ?????? ???? ??? ???????? ?? ???? ????? ??? ???? ????? ?? ??? ????? ????, ?? ????? ????? ?? ??? ?? ???? ?? ????? ?? ????? ???",SUP,crime
???? ????? ?????? ??? ?? 26.2 ??? ????? ?? ?????? ????? ???????? ????? ??? ???? ???????? ?? ???????? ?????,???? ??? ??? ??? ?? ???????? ??? ???????? ???? ???? ????? ?? 149 ????? ???????? ?? 6.53 ????? ????? ?? ???? ?? ??????? ?????? ?? ????? ??? ???,SUP,crime
???????? ?????? ?? 25 ??? ????? ?? ????? ??? ?? ????? ??? ??????????? ?? ?????? ?????-?????????? ???? ??????? ?? ???????? ?????,"?????? ?????? ???? ???? ?? ?????? ????? ?????? ???? ???? ????? ?? ???? ????, ????? ????? ?? ??? ????? ????? ????????? ?? ?????? ????? ???",SUP,crime
????? ?? ?????? ???? ??? ????? ?? ?????? ?????? ?? ?? ???? ??? ???? ???? ????? ?? 9 ??????? ?? ???????? ?????,??????? ?? ?? ????? ?? ???????? ?? ????? ????? ??? ?? ?? ????? ??? ?? ??????? ??????? ?? ????? ?? ?????? ????? ?????? ??? ???? ???,SUP,crime
??????? ????????? ?? ????? ?????? ????? ?? ????? ???? ????? ?? ???? ??? ???? ???? ??????????? ????? ?? ???? ???????? ?? ???????? ?????,"???????? ?? ??? ?? 43 ????? ?????, 15 ???????? ??????, ??? ????? ?? 12 ??? ????? ???? ???? ????????? ??????? ????? ????",SUP,crime
???? ?????? ??? ???????? ???????? ?? ??????? ?? ?????? ???? 2024 ??? ???? ??? ???? ?????????? ??? 1.77 ??? ?? ???? ????? ?? ?????? ????,"??????? ?? ??????? 2024 ??? ??? ?? ??? ???? 4.87 ??? ???? ?????????? ???? ?? ???, ?????? 1,77,175 ????? ?? ??? ?? ?? 4,71,441 ??? ???? ????",SUP,crime
"???? ?????? ???????? ?? ??????? ?? ?????? ???? ??????, ?????? ?? ??????? ?????? ??????? ?? ???? ???? ??? ?? ??? ???? 80 ????? ?? ??? ?? ??? ???","'??? ??????????? ?? ??????-2024' ??????? ??? ??? ??? ?? ?? ???? ??? ?????? ?? ???????? ?? ????, ????? ????? ?????? ?? ??? ?????? ?? ???? ?????? ??? ?????????? ?? ??? ?? ??? ????",SUP,crime
???????? ???? ?????? ???????? ?? ??????? ?? ?????? ???? 2014 ?? 2023 ?? ??? ???? ??? ???? ?????????? ??? ???? 15.3 ??? ????? ?? ?????? ????,"?? ?????? ??????? ???? ??????????? ?????? ?? ??? ???????? ?? ?? ???? ??, ???? ?? ????? ??? ??? ?????? ?? ?????? ?????? ?? ?? ?????? ??? ???",SUP,crime
?????? ????? ?? ?? ????? ?? ???????? ?? ????? ?-?????? ???? ????? ?? ????? ??????? ?? ??? ???????? ?????,????? ????? ??????? ?????? ???? ?? ?????? ????? ?? ????? ?? ???????? ???? ?? ???? ?? ??????? ???? ???? ??? ???? ????? ?????? ?? ????? ???? ???,SUP,crime
???????? ?? ?????? ???? ??????? ??? ??????? ???????? ?? ????? ??? ????? ?? ??? ???????? ?? ???????? ?? ???????? ??? ??? ?????,????? ??????? ????? ??.??. ?? ??????? ?? ?????? ???????? ???? ??? ????? ???????? ?? ???????? ?? ??????? ???????? ??? ???? ??? ???? ????,SUP,crime
???? ???? ?? ???? ??????? ??? ????? ????? ?? ??? ?? ????? ?? ??? ??????? ???????? ????? ?? ????? ????? ??? ???? ????? ????? ?? ????? ?? ???????? ?????,"?????? ?? ?????? ???? ?? ???? ?? ????? ?? ????? ?? ????? ?? ?? ???? ??? ???????? ??? ?? ?? ???? ?? ????, ???? ????? ????? ?? ???? ???? ???",SUP,crime
???????? ????? ?? ???????? ?? 44 ???? ??????? ???? ?? 290 ?????????? ?????? ?? ??? ?? ????? ??? ????? ????? ?????? ?? ???? ??? ???????? ?????,"????? ?????????? ?????? ????? ?? ??????? ??? ??? ?? ????? ?? ??????? ?? ??? ???????? ??, ?????? ????? ?? ?????? ?? ??? ????? ?? ???????? ?? ????? ????",SUP,crime
?????? ??? ????-????? ???? ?? ?????? ?? ?????? ????? ?? ??????? ??? ?? 31 ???? ????? ?? ???? ?? ??? ?? ????? ?? ???????? ?????,???? ????? ?? ???? 3.5 ???????? ???? ????? ??????? ?? ????? ??????? ??????? ?? ????? ??????? ??? ?? ???????? ?? ??? ???? ???? ?? ????? ??? ????? ???? ????? ???,SUP,crime
"?????? ????? ?? ??? ?? ????? ?????? ??? ???????????? ???, ?????, ?????? ?? ??????? ???? ??????? ????? ?? ???? ?????? ????? ?? ???? ??????? ?? ???????? ?????","????? ?? ???????? ?? ????? ?? 1.180 ????????? ???????????? ???, 10.530 ????????? ?????, 396.33 ????? ?????? ?? 9.76 ????? ??????? ???? ?????",SUP,crime
????? ???? ??? ????? ?? ????? ?????? ?? ????? ???????? ???? ??? ????????? ?? ????? ???? ??????? ??? ???????? ?? 7 ??????? ?? ???????? ?????,???????? ?? ????? ????? ?? ???????? ?? ????? ????? ????? ?? ???? ?????? ?? ????? ????? ???? ????,SUP,crime
?????? ??? ??????????? ?? ???? ??? ????? ??? ?????? ?? ???? ?? ????? ?? 10 ??? ????? ?? ?????? ?????? ???? ????? ?? 10 ???????? ?? ????? ?? ?? ??? ?? ???? ???????? ?????,????????? ???? ??????? ??????? ????? ???? ?? ?????? ????? ????? ?? ????? ?? ????? ????? ?????? ?? ?????? ???? ?? ????? ?? ????? ??? ???? ??? ???? ????,SUP,crime
????? ?? ?????? ???? ??? ????????? ???? ??????? ?? ????? ???? ????? ????? ?? ????? ?? 24 ???? ?? ???? ????? ????? ?? ???? ???????? ?? ???????? ?????,"???????? ?? ????? ????? ?? ???? ??? ???????? ?? ?????????? ???? ?? ?? ?????? ??? ?? ???? ???, ???? ?? ????? ?? ????????? ?? ??? ???????? ???? ???",SUP,crime
